week_start,customer_id,customer_name,sku_id,category_id,category,sales_dollars,units,avg_price,promo_flag,acv_distribution_pct,velocity_units_per_store,syndicated_share_pct,competitor_share_pct,category_growth_pct,retailer_scan_units,panel_repeat_rate_pct
2026-03-02,CUST04,Fresh Table Supermarkets,CAT01-SKU01,CAT01,Functional Beverages,471.13,78,6.04,0,85.7,27.27,39.9,31.6,13.2,74,30.2
2026-03-02,CUST04,Fresh Table Supermarkets,CAT01-SKU02,CAT01,Functional Beverages,1251.97,159,7.87,0,72.7,55.59,35.8,37.6,17.4,149,31.3
2026-03-02,CUST04,Fresh Table Supermarkets,CAT01-SKU03,CAT01,Functional Beverages,530.81,48,11.06,0,87.5,16.78,31.5,27.2,15.7,44,21.1
2026-03-02,CUST04,Fresh Table Supermarkets,CAT01-SKU04,CAT01,Functional Beverages,1792.81,171,10.48,1,74.9,59.79,39.5,31.8,19.1,175,44.5
2026-03-02,CUST04,Fresh Table Supermarkets,CAT01-SKU05,CAT01,Functional Beverages,638.16,66,9.67,0,81.8,23.08,32.8,30.5,13.7,62,33.8
2026-03-02,CUST04,Fresh Table Supermarkets,CAT01-SKU06,CAT01,Functional Beverages,856.17,121,7.08,0,78.2,42.31,34.7,31.2,10.7,126,25.9
2026-03-02,CUST04,Fresh Table Supermarkets,CAT02-SKU01,CAT02,Better-for-You Snacks,775.8,86,9.02,0,91.1,30.07,27.4,24.5,5.3,84,26.2
2026-03-02,CUST04,Fresh Table Supermarkets,CAT02-SKU02,CAT02,Better-for-You Snacks,446.73,91,4.91,0,91.2,31.82,44.8,42.6,7.3,97,14.2
2026-03-02,CUST04,Fresh Table Supermarkets,CAT02-SKU03,CAT02,Better-for-You Snacks,1151.53,134,8.59,0,81.0,46.85,36.7,27.5,3.9,126,35.7
2026-03-02,CUST04,Fresh Table Supermarkets,CAT02-SKU04,CAT02,Better-for-You Snacks,1315.71,107,12.3,0,75.9,37.41,33.4,31.0,4.2,99,20.3
2026-03-02,CUST04,Fresh Table Supermarkets,CAT02-SKU05,CAT02,Better-for-You Snacks,460.69,58,7.94,0,80.5,20.28,35.8,36.7,3.8,61,26.1
2026-03-02,CUST04,Fresh Table Supermarkets,CAT02-SKU06,CAT02,Better-for-You Snacks,854.23,69,12.38,0,76.9,24.13,28.7,30.2,7.6,69,25.7
2026-03-02,CUST04,Fresh Table Supermarkets,CAT03-SKU01,CAT03,Plant-Based Meals,390.74,70,5.58,0,77.0,24.48,24.2,26.7,2.4,67,41.2
2026-03-02,CUST04,Fresh Table Supermarkets,CAT03-SKU02,CAT03,Plant-Based Meals,340.65,29,11.75,0,83.7,10.14,33.6,33.7,8.0,29,29.3
2026-03-02,CUST04,Fresh Table Supermarkets,CAT03-SKU03,CAT03,Plant-Based Meals,1204.04,101,11.92,0,79.7,35.31,28.7,30.1,5.3,104,14.2
2026-03-02,CUST04,Fresh Table Supermarkets,CAT03-SKU04,CAT03,Plant-Based Meals,355.12,42,8.46,0,77.3,14.69,21.4,22.6,12.6,42,30.1
2026-03-02,CUST04,Fresh Table Supermarkets,CAT03-SKU05,CAT03,Plant-Based Meals,473.61,60,7.89,0,78.7,20.98,36.5,25.6,2.2,62,40.1
2026-03-02,CUST04,Fresh Table Supermarkets,CAT03-SKU06,CAT03,Plant-Based Meals,731.44,132,5.54,0,88.4,46.15,22.9,19.9,4.1,142,31.9
2026-03-02,CUST04,Fresh Table Supermarkets,CAT04-SKU01,CAT04,Natural Personal Care,1606.4,148,10.85,0,70.5,51.75,26.7,25.9,2.2,147,28.9
2026-03-02,CUST04,Fresh Table Supermarkets,CAT04-SKU02,CAT04,Natural Personal Care,1015.18,100,10.15,0,75.1,34.97,10.4,15.2,5.0,106,27.6
2026-03-02,CUST04,Fresh Table Supermarkets,CAT04-SKU03,CAT04,Natural Personal Care,1103.64,122,9.05,0,73.8,42.66,34.7,31.9,2.8,113,40.4
2026-03-02,CUST04,Fresh Table Supermarkets,CAT04-SKU04,CAT04,Natural Personal Care,680.25,58,11.73,0,81.5,20.28,35.1,34.1,1.3,61,28.9
2026-03-02,CUST04,Fresh Table Supermarkets,CAT04-SKU05,CAT04,Natural Personal Care,933.51,76,12.28,0,85.1,26.57,39.1,33.4,4.7,71,38.5
2026-03-02,CUST04,Fresh Table Supermarkets,CAT04-SKU06,CAT04,Natural Personal Care,1146.57,93,12.33,0,77.1,32.52,23.7,27.8,-0.8,87,41.2
2026-03-02,CUST04,Fresh Table Supermarkets,CAT05-SKU01,CAT05,Organic Pantry Staples,518.62,57,9.1,1,93.0,19.93,23.5,21.7,0.6,55,41.2
2026-03-02,CUST04,Fresh Table Supermarkets,CAT05-SKU02,CAT05,Organic Pantry Staples,851.99,86,9.91,0,98,30.07,17.4,23.4,-0.5,92,29.6
2026-03-02,CUST04,Fresh Table Supermarkets,CAT05-SKU03,CAT05,Organic Pantry Staples,1104.33,133,8.3,0,86.5,46.5,30.6,29.6,1.5,125,24.2
2026-03-02,CUST04,Fresh Table Supermarkets,CAT05-SKU04,CAT05,Organic Pantry Staples,521.52,74,7.05,0,96.9,25.87,32.2,36.1,-2.4,72,27.0
2026-03-02,CUST04,Fresh Table Supermarkets,CAT05-SKU05,CAT05,Organic Pantry Staples,1286.61,103,12.49,0,91.5,36.01,14.6,20.3,5.9,98,29.8
2026-03-02,CUST04,Fresh Table Supermarkets,CAT05-SKU06,CAT05,Organic Pantry Staples,308.13,57,5.41,0,80.8,19.93,39.2,35.3,4.4,57,27.7
2026-03-02,CUST04,Fresh Table Supermarkets,CAT06-SKU01,CAT06,Fresh Specialty Cheese,1201.64,130,9.24,0,71.1,45.45,32.9,30.2,5.0,121,33.0
2026-03-02,CUST04,Fresh Table Supermarkets,CAT06-SKU02,CAT06,Fresh Specialty Cheese,1036.22,202,5.13,1,75.6,70.63,22.9,21.3,7.9,192,30.3
2026-03-02,CUST04,Fresh Table Supermarkets,CAT06-SKU03,CAT06,Fresh Specialty Cheese,830.01,87,9.54,0,83.3,30.42,23.9,24.4,8.5,84,30.4
2026-03-02,CUST04,Fresh Table Supermarkets,CAT06-SKU04,CAT06,Fresh Specialty Cheese,1345.53,127,10.59,0,72.0,44.41,37.5,34.3,7.0,118,36.2
2026-03-02,CUST04,Fresh Table Supermarkets,CAT06-SKU05,CAT06,Fresh Specialty Cheese,578.94,137,4.23,1,68.4,47.9,18.9,14.6,7.7,128,28.1
2026-03-02,CUST04,Fresh Table Supermarkets,CAT06-SKU06,CAT06,Fresh Specialty Cheese,1114.85,109,10.23,0,65.2,38.11,35.6,26.9,3.2,100,31.2
2026-03-02,CUST05,Urban Pantry Express,CAT01-SKU01,CAT01,Functional Beverages,251.14,42,5.98,0,72.7,12.43,25.6,25.1,13.6,41,32.5
2026-03-02,CUST05,Urban Pantry Express,CAT01-SKU02,CAT01,Functional Beverages,210.98,27,7.81,0,91.4,7.99,32.4,29.3,14.4,28,48.7
2026-03-02,CUST05,Urban Pantry Express,CAT01-SKU03,CAT01,Functional Beverages,864.81,76,11.38,0,84.1,22.49,21.3,21.3,10.8,79,15.3
2026-03-02,CUST05,Urban Pantry Express,CAT01-SKU04,CAT01,Functional Beverages,387.91,31,12.51,0,76.1,9.17,36.0,36.7,12.0,28,35.7
2026-03-02,CUST05,Urban Pantry Express,CAT01-SKU05,CAT01,Functional Beverages,827.72,91,9.1,0,83.7,26.92,26.3,26.2,8.6,93,34.1
2026-03-02,CUST05,Urban Pantry Express,CAT01-SKU06,CAT01,Functional Beverages,603.55,84,7.19,0,82.6,24.85,15.0,12,11.9,81,32.9
2026-03-02,CUST05,Urban Pantry Express,CAT02-SKU01,CAT02,Better-for-You Snacks,378.93,41,9.24,0,86.3,12.13,34.8,27.5,12.8,42,21.3
2026-03-02,CUST05,Urban Pantry Express,CAT02-SKU02,CAT02,Better-for-You Snacks,142.07,29,4.9,0,89.6,8.58,29.0,25.0,10.3,26,23.6
2026-03-02,CUST05,Urban Pantry Express,CAT02-SKU03,CAT02,Better-for-You Snacks,688.72,80,8.61,0,96.2,23.67,36.3,32.2,6.1,83,22.7
2026-03-02,CUST05,Urban Pantry Express,CAT02-SKU04,CAT02,Better-for-You Snacks,380.75,30,12.69,0,78.6,8.88,24.4,22.4,9.9,30,34.2
2026-03-02,CUST05,Urban Pantry Express,CAT02-SKU05,CAT02,Better-for-You Snacks,253.59,34,7.46,0,77.3,10.06,15.9,21.2,2.4,31,22.9
2026-03-02,CUST05,Urban Pantry Express,CAT02-SKU06,CAT02,Better-for-You Snacks,927.52,76,12.2,0,73.7,22.49,30.3,32.7,13.7,77,27.5
2026-03-02,CUST05,Urban Pantry Express,CAT03-SKU01,CAT03,Plant-Based Meals,391.55,68,5.76,0,86.0,20.12,24.6,25.7,3.7,62,31.8
2026-03-02,CUST05,Urban Pantry Express,CAT03-SKU02,CAT03,Plant-Based Meals,639.63,53,12.07,0,88.4,15.68,40.7,34.4,4.1,49,36.1
2026-03-02,CUST05,Urban Pantry Express,CAT03-SKU03,CAT03,Plant-Based Meals,1150.96,95,12.12,0,79.8,28.11,30.8,31.2,10.4,88,38.4
2026-03-02,CUST05,Urban Pantry Express,CAT03-SKU04,CAT03,Plant-Based Meals,796.02,100,7.96,0,64.6,29.59,44.0,39.4,-0.2,98,35.9
2026-03-02,CUST05,Urban Pantry Express,CAT03-SKU05,CAT03,Plant-Based Meals,486.72,59,8.25,0,79.7,17.46,31.6,34.4,5.8,55,15.7
2026-03-02,CUST05,Urban Pantry Express,CAT03-SKU06,CAT03,Plant-Based Meals,269.27,51,5.28,0,79.8,15.09,23.7,21.8,6.3,50,28.1
2026-03-02,CUST05,Urban Pantry Express,CAT04-SKU01,CAT04,Natural Personal Care,682.5,62,11.01,0,77.4,18.34,34.2,36.3,2.7,60,43.8
2026-03-02,CUST05,Urban Pantry Express,CAT04-SKU02,CAT04,Natural Personal Care,818.24,81,10.1,0,83.3,23.96,21.9,19.2,0.5,84,24.4
2026-03-02,CUST05,Urban Pantry Express,CAT04-SKU03,CAT04,Natural Personal Care,429.56,48,8.95,0,82.9,14.2,35.2,19.3,8.2,47,30.6
2026-03-02,CUST05,Urban Pantry Express,CAT04-SKU04,CAT04,Natural Personal Care,799.88,70,11.43,0,82.2,20.71,37.0,29.6,3.7,74,32.0
2026-03-02,CUST05,Urban Pantry Express,CAT04-SKU05,CAT04,Natural Personal Care,959.37,82,11.7,0,82.7,24.26,30.4,29.5,4.9,84,36.3
2026-03-02,CUST05,Urban Pantry Express,CAT04-SKU06,CAT04,Natural Personal Care,1098.62,91,12.07,0,74.1,26.92,27.0,24.3,3.6,94,34.2
2026-03-02,CUST05,Urban Pantry Express,CAT05-SKU01,CAT05,Organic Pantry Staples,368.86,36,10.25,0,92.0,10.65,20.5,20.8,2.4,36,29.8
2026-03-02,CUST05,Urban Pantry Express,CAT05-SKU02,CAT05,Organic Pantry Staples,528.86,55,9.62,0,81.5,16.27,35.0,29.0,4.0,57,19.6
2026-03-02,CUST05,Urban Pantry Express,CAT05-SKU03,CAT05,Organic Pantry Staples,686.4,82,8.37,0,80.7,24.26,28.2,34.4,0.8,81,44.9
2026-03-02,CUST05,Urban Pantry Express,CAT05-SKU04,CAT05,Organic Pantry Staples,461.49,61,7.57,0,84.3,18.05,21.8,23.8,2.4,59,31.0
2026-03-02,CUST05,Urban Pantry Express,CAT05-SKU05,CAT05,Organic Pantry Staples,354.24,30,11.81,0,96.7,8.88,22.9,20.6,5.4,31,37.9
2026-03-02,CUST05,Urban Pantry Express,CAT05-SKU06,CAT05,Organic Pantry Staples,563.64,105,5.37,0,74.6,31.07,13.2,14.0,-0.7,97,34.3
2026-03-02,CUST05,Urban Pantry Express,CAT06-SKU01,CAT06,Fresh Specialty Cheese,233.11,25,9.32,0,72.6,7.4,28.0,28.8,8.7,24,42.4
2026-03-02,CUST05,Urban Pantry Express,CAT06-SKU02,CAT06,Fresh Specialty Cheese,329.42,67,4.92,1,67.2,19.82,26.2,29.1,7.9,72,45.2
2026-03-02,CUST05,Urban Pantry Express,CAT06-SKU03,CAT06,Fresh Specialty Cheese,375.52,39,9.63,0,75.0,11.54,35.8,30.0,4.1,38,41.9
2026-03-02,CUST05,Urban Pantry Express,CAT06-SKU04,CAT06,Fresh Specialty Cheese,817.35,79,10.35,0,71.7,23.37,21.5,31.0,2.2,75,34.6
2026-03-02,CUST05,Urban Pantry Express,CAT06-SKU05,CAT06,Fresh Specialty Cheese,305.68,61,5.01,0,82.4,18.05,36.1,31.5,11.9,59,28.5
2026-03-02,CUST05,Urban Pantry Express,CAT06-SKU06,CAT06,Fresh Specialty Cheese,238.58,28,8.52,1,87.5,8.28,35.4,29.3,8.3,27,41.7
2026-03-09,CUST01,Central Market Group,CAT01-SKU01,CAT01,Functional Beverages,881.09,147,5.99,0,81.9,11.44,18.5,20.8,15.6,156,31.8
2026-03-09,CUST01,Central Market Group,CAT01-SKU02,CAT01,Functional Beverages,1371.36,170,8.07,0,79.5,13.23,24.4,26.2,15.2,159,45.0
2026-03-09,CUST01,Central Market Group,CAT01-SKU03,CAT01,Functional Beverages,1753.55,159,11.03,0,80.2,12.37,24.2,23.3,11.7,168,29.5
2026-03-09,CUST01,Central Market Group,CAT01-SKU04,CAT01,Functional Beverages,2366.24,189,12.52,0,68.7,14.71,25.3,22.8,16.7,175,21.1
2026-03-09,CUST01,Central Market Group,CAT01-SKU05,CAT01,Functional Beverages,1648.38,177,9.31,0,79.4,13.77,26.2,28.2,13.9,182,34.6
2026-03-09,CUST01,Central Market Group,CAT01-SKU06,CAT01,Functional Beverages,809.52,119,6.8,0,70.3,9.26,19.2,24.7,11.1,122,28.8
2026-03-09,CUST01,Central Market Group,CAT02-SKU01,CAT02,Better-for-You Snacks,1218.87,135,9.03,0,88.5,10.51,46.3,37.7,11.0,134,38.0
2026-03-09,CUST01,Central Market Group,CAT02-SKU02,CAT02,Better-for-You Snacks,328.97,80,4.11,1,83.0,6.23,34.4,27.1,6.3,81,30.1
2026-03-09,CUST01,Central Market Group,CAT02-SKU03,CAT02,Better-for-You Snacks,1045.3,133,7.86,1,81.6,10.35,46.3,46.8,4.6,131,33.0
2026-03-09,CUST01,Central Market Group,CAT02-SKU04,CAT02,Better-for-You Snacks,1805.19,152,11.88,0,69.6,11.83,23.3,19.6,10.5,163,27.0
2026-03-09,CUST01,Central Market Group,CAT02-SKU05,CAT02,Better-for-You Snacks,1245.57,158,7.88,0,78.8,12.3,30.0,33.0,10.4,159,39.7
2026-03-09,CUST01,Central Market Group,CAT02-SKU06,CAT02,Better-for-You Snacks,874.44,72,12.14,0,98,5.6,38.6,32.3,6.7,73,46.0
2026-03-09,CUST01,Central Market Group,CAT03-SKU01,CAT03,Plant-Based Meals,749.84,125,6.0,0,77.8,9.73,31.5,23.1,8.0,119,40.7
2026-03-09,CUST01,Central Market Group,CAT03-SKU02,CAT03,Plant-Based Meals,2341.24,203,11.53,0,86.8,15.8,31.6,32.0,3.2,213,37.6
2026-03-09,CUST01,Central Market Group,CAT03-SKU03,CAT03,Plant-Based Meals,2796.76,233,12.0,0,79.6,18.13,37.4,37.8,3.8,222,39.6
2026-03-09,CUST01,Central Market Group,CAT03-SKU04,CAT03,Plant-Based Meals,713.38,86,8.3,0,77.5,6.69,29.3,29.0,9.9,87,30.3
2026-03-09,CUST01,Central Market Group,CAT03-SKU05,CAT03,Plant-Based Meals,1732.61,217,7.98,0,88.7,16.89,29.3,25.6,1.3,227,36.7
2026-03-09,CUST01,Central Market Group,CAT03-SKU06,CAT03,Plant-Based Meals,655.01,121,5.41,0,81.7,9.42,30.0,26.2,3.9,130,36.3
2026-03-09,CUST01,Central Market Group,CAT04-SKU01,CAT04,Natural Personal Care,1105.82,106,10.43,0,74.1,8.25,32.4,36.1,7.9,102,17.0
2026-03-09,CUST01,Central Market Group,CAT04-SKU02,CAT04,Natural Personal Care,995.46,106,9.39,1,75.2,8.25,27.9,29.1,0.0,113,34.8
2026-03-09,CUST01,Central Market Group,CAT04-SKU03,CAT04,Natural Personal Care,844.32,91,9.28,0,81.7,7.08,36.7,32.1,5.2,85,32.5
2026-03-09,CUST01,Central Market Group,CAT04-SKU04,CAT04,Natural Personal Care,2652.88,229,11.58,0,75.5,17.82,39.8,32.1,2.2,237,24.0
2026-03-09,CUST01,Central Market Group,CAT04-SKU05,CAT04,Natural Personal Care,1202.6,99,12.15,0,79.8,7.7,22.2,23.8,0.4,92,32.9
2026-03-09,CUST01,Central Market Group,CAT04-SKU06,CAT04,Natural Personal Care,2211.35,180,12.29,0,74.4,14.01,22.1,12,3.9,185,41.5
2026-03-09,CUST01,Central Market Group,CAT05-SKU01,CAT05,Organic Pantry Staples,1430.12,140,10.22,0,92.8,10.89,29.5,31.8,6.6,137,36.2
2026-03-09,CUST01,Central Market Group,CAT05-SKU02,CAT05,Organic Pantry Staples,552.59,58,9.53,0,90.6,4.51,25.7,23.3,0.2,58,18.5
2026-03-09,CUST01,Central Market Group,CAT05-SKU03,CAT05,Organic Pantry Staples,1532.25,181,8.47,0,86.4,14.09,18.9,14.4,-0.7,181,37.4
2026-03-09,CUST01,Central Market Group,CAT05-SKU04,CAT05,Organic Pantry Staples,540.29,73,7.4,0,89.6,5.68,29.6,35.4,5.3,75,24.1
2026-03-09,CUST01,Central Market Group,CAT05-SKU05,CAT05,Organic Pantry Staples,1929.36,165,11.69,0,86.0,12.84,32.0,33.4,0.7,174,14.0
2026-03-09,CUST01,Central Market Group,CAT05-SKU06,CAT05,Organic Pantry Staples,446.14,80,5.58,0,93.9,6.23,31.5,27.3,4.7,83,26.0
2026-03-09,CUST01,Central Market Group,CAT06-SKU01,CAT06,Fresh Specialty Cheese,715.65,77,9.29,0,62.5,5.99,29.6,31.2,12.3,81,31.0
2026-03-09,CUST01,Central Market Group,CAT06-SKU02,CAT06,Fresh Specialty Cheese,432.85,77,5.62,0,77.1,5.99,43.4,38.1,10.6,80,21.0
2026-03-09,CUST01,Central Market Group,CAT06-SKU03,CAT06,Fresh Specialty Cheese,1354.36,143,9.47,0,58.9,11.13,25.8,26.1,2.1,154,29.0
2026-03-09,CUST01,Central Market Group,CAT06-SKU04,CAT06,Fresh Specialty Cheese,734.82,72,10.21,0,83.0,5.6,41.1,44.1,9.3,72,38.6
2026-03-09,CUST01,Central Market Group,CAT06-SKU05,CAT06,Fresh Specialty Cheese,531.79,104,5.11,0,66.4,8.09,18.6,18.4,11.2,101,23.3
2026-03-09,CUST01,Central Market Group,CAT06-SKU06,CAT06,Fresh Specialty Cheese,1292.51,123,10.51,0,76.7,9.57,32.3,33.6,7.0,130,24.4
2026-03-09,CUST02,Sproutline Natural Markets,CAT01-SKU01,CAT01,Functional Beverages,311.02,51,6.1,0,86.7,12.03,9.7,12,12.6,52,35.7
2026-03-09,CUST02,Sproutline Natural Markets,CAT01-SKU02,CAT01,Functional Beverages,1286.38,156,8.25,0,87.4,36.79,31.4,29.7,13.5,164,25.4
2026-03-09,CUST02,Sproutline Natural Markets,CAT01-SKU03,CAT01,Functional Beverages,681.45,61,11.17,0,80.3,14.39,22.0,20.9,10.1,61,15.1
2026-03-09,CUST02,Sproutline Natural Markets,CAT01-SKU04,CAT01,Functional Beverages,1488.44,127,11.72,0,87.4,29.95,33.4,29.4,17.1,131,31.9
2026-03-09,CUST02,Sproutline Natural Markets,CAT01-SKU05,CAT01,Functional Beverages,527.2,57,9.25,0,81.1,13.44,24.8,19.8,10.1,59,49.3
2026-03-09,CUST02,Sproutline Natural Markets,CAT01-SKU06,CAT01,Functional Beverages,1413.27,201,7.03,0,83.9,47.41,25.4,31.7,18.2,195,45.0
2026-03-09,CUST02,Sproutline Natural Markets,CAT02-SKU01,CAT02,Better-for-You Snacks,1022.67,105,9.74,0,82.8,24.76,38.7,30.1,11.6,102,32.0
2026-03-09,CUST02,Sproutline Natural Markets,CAT02-SKU02,CAT02,Better-for-You Snacks,384.2,95,4.04,1,91.1,22.41,42.4,34.5,11.2,99,27.5
2026-03-09,CUST02,Sproutline Natural Markets,CAT02-SKU03,CAT02,Better-for-You Snacks,865.8,98,8.83,0,76.9,23.11,25.0,20.2,8.2,98,33.7
2026-03-09,CUST02,Sproutline Natural Markets,CAT02-SKU04,CAT02,Better-for-You Snacks,1121.05,89,12.6,0,80.0,20.99,31.0,25.1,9.3,88,30.6
2026-03-09,CUST02,Sproutline Natural Markets,CAT02-SKU05,CAT02,Better-for-You Snacks,591.25,80,7.39,0,89.1,18.87,26.3,23.5,5.8,80,32.1
2026-03-09,CUST02,Sproutline Natural Markets,CAT02-SKU06,CAT02,Better-for-You Snacks,1597.22,126,12.68,0,79.9,29.72,39.9,30.8,10.8,118,19.2
2026-03-09,CUST02,Sproutline Natural Markets,CAT03-SKU01,CAT03,Plant-Based Meals,809.64,146,5.55,0,76.2,34.43,23.2,23.9,5.8,153,26.7
2026-03-09,CUST02,Sproutline Natural Markets,CAT03-SKU02,CAT03,Plant-Based Meals,1124.37,91,12.36,0,80.0,21.46,40.2,39.9,3.3,93,27.9
2026-03-09,CUST02,Sproutline Natural Markets,CAT03-SKU03,CAT03,Plant-Based Meals,1028.97,83,12.4,0,78.6,19.58,42.1,35.9,7.8,87,27.2
2026-03-09,CUST02,Sproutline Natural Markets,CAT03-SKU04,CAT03,Plant-Based Meals,615.78,73,8.44,0,73.5,17.22,45.2,38.1,9.4,76,42.0
2026-03-09,CUST02,Sproutline Natural Markets,CAT03-SKU05,CAT03,Plant-Based Meals,745.53,92,8.1,0,89.0,21.7,23.3,18.1,3.3,87,31.5
2026-03-09,CUST02,Sproutline Natural Markets,CAT03-SKU06,CAT03,Plant-Based Meals,445.08,83,5.36,0,73.6,19.58,32.4,32.3,1.2,83,25.7
2026-03-09,CUST02,Sproutline Natural Markets,CAT04-SKU01,CAT04,Natural Personal Care,1214.28,117,10.38,0,82.1,27.59,36.3,34.3,3.8,122,23.9
2026-03-09,CUST02,Sproutline Natural Markets,CAT04-SKU02,CAT04,Natural Personal Care,1140.57,110,10.37,0,87.9,25.94,39.0,34.5,4.8,103,18.4
2026-03-09,CUST02,Sproutline Natural Markets,CAT04-SKU03,CAT04,Natural Personal Care,758.45,87,8.72,0,68.9,20.52,32.3,31.9,7.7,92,36.3
2026-03-09,CUST02,Sproutline Natural Markets,CAT04-SKU04,CAT04,Natural Personal Care,429.84,36,11.94,0,73.9,8.49,34.8,37.1,3.6,38,29.4
2026-03-09,CUST02,Sproutline Natural Markets,CAT04-SKU05,CAT04,Natural Personal Care,1977.57,167,11.84,0,77.1,39.39,30.2,23.1,4.9,179,31.9
2026-03-09,CUST02,Sproutline Natural Markets,CAT04-SKU06,CAT04,Natural Personal Care,1578.43,129,12.24,0,64.1,30.42,29.1,32.4,4.1,125,32.4
2026-03-09,CUST02,Sproutline Natural Markets,CAT05-SKU01,CAT05,Organic Pantry Staples,999.56,100,10.0,0,83.9,23.58,36.4,31.3,2.2,94,20.0
2026-03-09,CUST02,Sproutline Natural Markets,CAT05-SKU02,CAT05,Organic Pantry Staples,519.29,56,9.27,0,92.1,13.21,22.4,18.4,-1.4,59,33.2
2026-03-09,CUST02,Sproutline Natural Markets,CAT05-SKU03,CAT05,Organic Pantry Staples,1269.88,154,8.25,0,80.4,36.32,19.6,20.0,-1.2,152,26.7
2026-03-09,CUST02,Sproutline Natural Markets,CAT05-SKU04,CAT05,Organic Pantry Staples,949.18,153,6.2,1,86.7,36.08,16.3,20.0,4.8,149,28.0
2026-03-09,CUST02,Sproutline Natural Markets,CAT05-SKU05,CAT05,Organic Pantry Staples,1334.12,114,11.7,0,91.8,26.89,28.0,25.8,6.9,112,26.0
2026-03-09,CUST02,Sproutline Natural Markets,CAT05-SKU06,CAT05,Organic Pantry Staples,585.05,105,5.57,0,95.3,24.76,38.3,33.1,-0.6,99,28.6
2026-03-09,CUST02,Sproutline Natural Markets,CAT06-SKU01,CAT06,Fresh Specialty Cheese,742.15,77,9.64,0,73.1,18.16,38.9,38.6,6.4,78,19.1
2026-03-09,CUST02,Sproutline Natural Markets,CAT06-SKU02,CAT06,Fresh Specialty Cheese,892.05,154,5.79,0,79.0,36.32,37.9,36.5,11.5,165,26.4
2026-03-09,CUST02,Sproutline Natural Markets,CAT06-SKU03,CAT06,Fresh Specialty Cheese,1254.6,156,8.04,1,73.6,36.79,26.1,26.3,11.4,154,31.7
2026-03-09,CUST02,Sproutline Natural Markets,CAT06-SKU04,CAT06,Fresh Specialty Cheese,776.63,73,10.64,0,63.8,17.22,42.2,40.8,10.2,76,46.8
2026-03-09,CUST02,Sproutline Natural Markets,CAT06-SKU05,CAT06,Fresh Specialty Cheese,861.1,167,5.16,0,64.9,39.39,31.5,39.0,9.3,155,25.4
2026-03-09,CUST02,Sproutline Natural Markets,CAT06-SKU06,CAT06,Fresh Specialty Cheese,1578.53,180,8.77,1,63.1,42.45,25.4,26.1,6.6,170,36.9
2026-03-09,CUST03,Northstar Independent Co-op,CAT01-SKU01,CAT01,Functional Beverages,321.37,50,6.43,0,92.4,8.17,26.7,25.6,12.7,50,30.2
2026-03-09,CUST03,Northstar Independent Co-op,CAT01-SKU02,CAT01,Functional Beverages,792.83,98,8.09,0,84.6,16.01,20.2,14.8,10.2,95,27.8
2026-03-09,CUST03,Northstar Independent Co-op,CAT01-SKU03,CAT01,Functional Beverages,439.49,39,11.27,0,81.0,6.37,31.8,29.5,15.6,37,27.8
2026-03-09,CUST03,Northstar Independent Co-op,CAT01-SKU04,CAT01,Functional Beverages,1821.88,173,10.53,1,82.8,28.27,32.5,26.9,12.2,181,22.0
2026-03-09,CUST03,Northstar Independent Co-op,CAT01-SKU05,CAT01,Functional Beverages,966.27,100,9.66,0,83.6,16.34,35.1,34.2,14.6,98,37.3
2026-03-09,CUST03,Northstar Independent Co-op,CAT01-SKU06,CAT01,Functional Beverages,992.1,136,7.29,0,80.7,22.22,26.7,24.6,15.9,144,18.4
2026-03-09,CUST03,Northstar Independent Co-op,CAT02-SKU01,CAT02,Better-for-You Snacks,631.46,68,9.29,0,81.4,11.11,28.1,21.2,5.2,65,26.3
2026-03-09,CUST03,Northstar Independent Co-op,CAT02-SKU02,CAT02,Better-for-You Snacks,385.25,81,4.76,0,91.7,13.24,25.1,31.7,7.8,77,20.4
2026-03-09,CUST03,Northstar Independent Co-op,CAT02-SKU03,CAT02,Better-for-You Snacks,311.47,41,7.6,1,92.0,6.7,33.1,29.9,5.8,41,41.2
2026-03-09,CUST03,Northstar Independent Co-op,CAT02-SKU04,CAT02,Better-for-You Snacks,1281.29,103,12.44,0,84.0,16.83,37.5,43.6,4.7,97,24.3
2026-03-09,CUST03,Northstar Independent Co-op,CAT02-SKU05,CAT02,Better-for-You Snacks,840.51,110,7.64,0,80.4,17.97,29.2,28.6,4.7,110,38.6
2026-03-09,CUST03,Northstar Independent Co-op,CAT02-SKU06,CAT02,Better-for-You Snacks,487.1,39,12.49,0,91.7,6.37,42.2,38.1,4.8,38,28.8
2026-03-09,CUST03,Northstar Independent Co-op,CAT03-SKU01,CAT03,Plant-Based Meals,557.22,95,5.87,0,71.4,15.52,22.7,24.8,6.6,94,26.4
2026-03-09,CUST03,Northstar Independent Co-op,CAT03-SKU02,CAT03,Plant-Based Meals,1498.18,129,11.61,0,90.2,21.08,34.0,29.3,6.4,128,23.5
2026-03-09,CUST03,Northstar Independent Co-op,CAT03-SKU03,CAT03,Plant-Based Meals,1410.2,116,12.16,0,76.8,18.95,16.7,13.7,5.0,124,27.8
2026-03-09,CUST03,Northstar Independent Co-op,CAT03-SKU04,CAT03,Plant-Based Meals,601.45,73,8.24,0,79.2,11.93,36.1,34.0,3.1,74,38.4
